ATTRIBUTE_ExerciceFrequency	ATTRIBUTE_FermentedPlantFrequency	ATTRIBUTE_Probiotic_frequence	ATTRIBUTE_SampleType	ATTRIBUTE_TypesOfPlants	G1	G2	G3	G4	G5	G6	GNPSGROUP:	GNPSGROUP:11_to_20	GNPSGROUP:21_to_30	GNPSGROUP:6_to_10	GNPSGROUP:BLANK	GNPSGROUP:Daily	GNPSGROUP:Less_than_5	GNPSGROUP:More_than_30	GNPSGROUP:Never	GNPSGROUP:Occasionally	GNPSGROUP:Rarely	GNPSGROUP:Rarely (less than once/week)	GNPSGROUP:Regularly	GNPSGROUP:SAMPLE	GNPSGROUP:SOLVENT_BLANK	GNPSGROUP:SWAB_BLANK	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Daily,Regularly,,Never,Occasionally	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	12706.403862068968	0.0	0.0	0.0	0.0	55212.21619999986	29316.126318181785	126.95618181818233	23259.710166666606	18221.740000000005	0.0	291.0153333333329	394.79738888888636	14721.541249999984	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7614","main.cluster index_upperinput":"7614"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7614","main.cluster index_upperinput":"7614"}	N/A	N/A	5.2806	0	0	N/A	18	7614	-1	18	419.2767	0	419.2767	323873.90749999956
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	17560.799413792985	0.0	0.0	0.0	0.0	37432.06820000006	31320.22527272713	1009.4706818181768	16806.67816666668	25442.99329999983	93.86300000000061	1256.1929166666541	839.4911111111027	16164.847977272653	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7615","main.cluster index_upperinput":"7615"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7615","main.cluster index_upperinput":"7615"}	N/A	N/A	6.4419	0	0	N/A	19	7615	-1	19	873.6269	0	873.6269	355626.6554999984
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	20993.165224137825	0.0	0.0	0.0	0.0	43091.18809999986	35802.821181818	1845.5612272727367	18242.89633333328	30364.497149999846	194.7700000000004	360.27766666666764	297.78911111110875	18824.19120454537	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7616","main.cluster index_upperinput":"7616"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=821&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	6.7619	0	0	N/A	22	7616	821	22	525.3766	0	525.3766	414132.2064999981
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	18970.573206896563	0.0	0.0	0.0	0.0	85785.65680000011	44061.72781818187	598.9630909090849	35983.72575000005	27133.44350000002	112.71249999999901	348.0982499999958	587.7557222222207	22330.345454545477	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7617","main.cluster index_upperinput":"7617"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=514&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.2398	0	0	N/A	22	7617	514	22	595.3815	0	595.3815	491267.6000000004
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	735.0329827586193	0.0	0.0	0.0	0.0	33284.74509999993	7961.41813636362	1212.7619090909054	14931.1600833333	618.9380499999983	351.37599999999844	1280.9118333333313	1243.8968333333305	4587.090022727262	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7618","main.cluster index_upperinput":"7618"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=52&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	3.4085	0	0	N/A	20	7618	52	20	443.2370	0	443.2370	100915.98049999976
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	15602.718465517313	0.0	0.0	0.0	0.0	44581.57549999997	21421.132590909157	9384.609681818201	18721.92458333332	22359.422500000106	122.94549999999988	251.38616666666542	405.0829999999968	15402.87113636368	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7619","main.cluster index_upperinput":"7619"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=322&task=b817262cb6114e7295fee4f73b22a3ad	Eicosanoids_18-HEPE_C20H30O3	0.953392	6.1662	0	0	CCMSLIB00001058189	22	7619	322	22	336.2538	0	336.2538	338863.165000001
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	10034.366862068968	0.0	0.0	0.0	0.0	40823.26499999997	15577.259272727273	7644.875727272725	17959.171249999992	14788.360900000007	1958.275499999997	1391.7880000000048	585.5389999999987	11611.0675	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7620","main.cluster index_upperinput":"7620"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=72&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	3.1744	0	0	N/A	22	7620	72	22	437.1786	0	437.1786	255443.48500000002
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	1380.885448275865	0.0	0.0	0.0	0.0	53677.15140000014	13340.358636363675	767.3011363636344	22501.142583333392	797.6430000000054	77.9240000000005	186.96966666666597	1437.5899999999983	7053.829886363655	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7623","main.cluster index_upperinput":"7623"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1243&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	7.6702	0	0	N/A	19	7623	1243	19	395.3674	0	395.3674	155184.25750000039
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	15653.334551724098	0.0	0.0	0.0	0.0	36666.47400000012	20161.744545454527	11432.93636363635	19900.20050000004	24516.565249999938	586.9229999999975	5010.329999999988	1125.5154999999975	15797.34045454544	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7624","main.cluster index_upperinput":"7624"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=72&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	3.1646	0	0	N/A	21	7624	72	21	297.1321	0	297.1321	347541.48999999976
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	27509.09715517241	0.0	0.0	0.0	0.0	76874.87510000005	36545.55145454544	18858.609090909118	35039.8561666667	41095.817800000004	146.99300000000096	3122.020666666678	680.297000000001	27702.08027272728	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7625","main.cluster index_upperinput":"7625"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=72&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	3.8876	0	0	N/A	20	7625	72	20	411.1996	0	411.1996	609445.7660000001
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	588.4292586206892	0.0	0.0	0.0	0.0	62822.32929999979	15093.288772727223	280.4102727272724	26708.992416666577	816.8800999999993	219.08900000000057	622.2475833333344	420.0715000000004	7686.849522727248	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7631","main.cluster index_upperinput":"7631"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=144&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.7591	0	0	N/A	19	7631	144	19	443.3354	0	443.3354	169110.68949999937
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	930.0246551724122	0.0	0.0	0.0	0.0	36481.77060000006	9038.324272727283	516.9055909090919	15248.685166666692	1263.2993499999984	49.61599999999976	96.43874999999937	132.18494444444377	4777.614931818188	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7632","main.cluster index_upperinput":"7632"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=745&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	7.0462	0	0	N/A	15	7632	745	15	571.3791	0	571.3791	105107.52850000013
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	12571.93458620682	0.0	0.0	0.0	0.0	37090.01500000001	25054.46990909081	67.91681818181833	15646.611083333335	18304.64204999989	173.53600000000046	221.36083333333198	63.8662222222223	12561.193363636314	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7634","main.cluster index_upperinput":"7634"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7634","main.cluster index_upperinput":"7634"}	N/A	N/A	6.4287	0	0	N/A	18	7634	-1	18	939.6216	0	939.6216	276346.2539999989
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	20227.024999999958	0.0	0.0	0.0	0.0	61433.67860000004	42108.88231818178	5486.462045454495	38316.53966666661	33482.015049999914	141.19199999999293	12850.953333333258	3880.882833333311	23797.67218181814	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7635","main.cluster index_upperinput":"7635"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=84&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	4.4088	0	0	N/A	22	7635	84	22	357.2279	0	357.2279	523548.78799999895
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	17910.04093103446	0.0	0.0	0.0	0.0	37244.59139999991	30112.351909090834	2132.5196818182044	15810.356916666628	24815.831749999965	87.56549999999993	330.51491666666413	1486.167166666666	16122.43579545452	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7636","main.cluster index_upperinput":"7636"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=524&task=b817262cb6114e7295fee4f73b22a3ad	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14	0.870028	4.7158	0	0	CCMSLIB00003136005	22	7636	524	22	454.2940	0	454.2940	354693.5874999993
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	10510.245448275822	0.0	0.0	0.0	0.0	34162.847999999896	21523.651363636287	170.55950000000072	14352.181416666623	15195.069649999941	82.67700000000143	152.4384166666675	137.38977777777814	10847.105431818143	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7637","main.cluster index_upperinput":"7637"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7637","main.cluster index_upperinput":"7637"}	N/A	N/A	7.1267	0	0	N/A	21	7637	-1	21	945.6705	0	945.6705	238636.31949999914
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	1447.672793103442	0.0	0.0	0.0	0.0	40833.4871999999	10783.859090909053	478.4332272727337	17128.27358333329	1969.0355499999903	87.46649999999926	147.3243333333331	230.47666666666694	5631.146159090894	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7640","main.cluster index_upperinput":"7640"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.7937	0	0	N/A	19	7640	31	19	773.5601	0	773.5601	123885.21549999963
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	18711.883637931023	0.0	0.0	0.0	0.0	84855.53750000008	43756.78486363636	295.57363636363647	35498.7451666667	26927.244299999984	168.62499999999852	216.64274999999955	341.34688888888746	22026.17925	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7643","main.cluster index_upperinput":"7643"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=562&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.2347	0	0	N/A	17	7643	562	17	639.4073	0	639.4073	484575.9435
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	596.6871724137941	0.0	0.0	0.0	0.0	45305.638200000016	11139.92577272728	286.53345454545547	19467.847916666677	684.9708500000038	181.61200000000073	645.9613333333397	614.0955000000015	5713.2296136363675	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7644","main.cluster index_upperinput":"7644"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=144&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.7178	0	0	N/A	20	7644	144	20	487.3594	0	487.3594	125691.05150000006
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	8651.374965517209	0.0	0.0	0.0	0.0	45478.04600000017	21311.098409090904	593.3126363636392	19221.43441666674	12514.561099999954	113.49249999999645	321.90675000000095	227.36777777777675	10952.20552272727	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7645","main.cluster index_upperinput":"7645"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=72&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	4.3090	0	0	N/A	16	7645	72	16	583.2735	0	583.2735	240948.52149999994
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	21152.594827586243	0.0	0.0	0.0	0.0	38011.91879999998	27391.34245454546	11496.968000000024	20144.541583333306	32348.471250000035	107.75050000000144	4366.095499999984	1019.2350555555629	19444.155227272742	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7647","main.cluster index_upperinput":"7647"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=396&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	7.4548	0	0	N/A	20	7647	396	20	373.3287	0	373.3287	427771.41500000027
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	1165.6922413793097	0.0	0.0	0.0	0.0	38920.24600000001	9811.814409090912	775.6674999999981	16357.056250000001	1323.9859999999978	949.977000000013	532.3410833333355	606.0418888888914	5293.740954545456	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7648","main.cluster index_upperinput":"7648"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7648","main.cluster index_upperinput":"7648"}	N/A	N/A	6.1425	0	0	N/A	18	7648	-1	18	787.5808	0	787.5808	116462.301
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	3020.2668103448336	0.0	0.0	0.0	0.0	33179.86049999995	11279.286136363633	373.89104545454535	14038.085083333313	4058.1952000000115	91.20650000000059	264.0259166666672	509.10916666666384	5826.588590909089	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7649","main.cluster index_upperinput":"7649"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7649","main.cluster index_upperinput":"7649"}	N/A	N/A	7.8030	0	0	N/A	22	7649	-1	22	863.6008	0	863.6008	128184.94899999998
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	660.5875000000012	0.0	0.0	0.0	0.0	34647.659500000154	8718.095318181855	69.47290909090871	14495.301333333398	841.0443500000015	66.48750000000092	93.0759166666666	176.3580000000002	4393.784113636382	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7650","main.cluster index_upperinput":"7650"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=353&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	6.0756	0	0	N/A	19	7650	353	19	897.6102	0	897.6102	96663.2505000004
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	11316.653586206943	0.0	0.0	0.0	0.0	37678.46980000016	22611.884363636458	1126.4434545454565	16108.6138333334	16084.594750000066	235.39950000000357	520.0079166666669	659.6041666666683	11869.163909090958	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7652","main.cluster index_upperinput":"7652"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7652","main.cluster index_upperinput":"7652"}	N/A	N/A	6.7825	0	0	N/A	22	7652	-1	22	481.3505	0	481.3505	261121.60600000105
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	78116.94844827619	0.0	0.0	0.0	0.0	33606.14439999988	108457.42190909132	2774.3128636363604	14894.259666666621	112668.31470000048	214.53300000000297	1564.0745000000004	1286.3706111111132	55615.86738636384	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7653","main.cluster index_upperinput":"7653"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7653","main.cluster index_upperinput":"7653"}	N/A	N/A	5.8038	0	0	N/A	20	7653	-1	20	625.4536	0	625.4536	1223549.0825000042
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	2160.2626896551833	0.0	0.0	0.0	0.0	51748.138800000175	13644.656454545513	1018.2187272727241	21622.55566666674	3053.9232000000156	163.2470000000005	122.6575000000001	145.867888888889	7331.437590909119	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7655","main.cluster index_upperinput":"7655"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7655","main.cluster index_upperinput":"7655"}	N/A	N/A	6.9969	0	0	N/A	16	7655	-1	16	615.4089	0	615.4089	161291.62700000062
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	10568.055413793145	0.0	0.0	0.0	0.0	36488.739400000195	22098.613590909194	186.97954545454445	15238.088083333414	15218.545350000062	437.0970000000053	126.8439166666672	188.34744444444482	11142.796568181868	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7656","main.cluster index_upperinput":"7656"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=294&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	8.9031	0	0	N/A	18	7656	294	18	583.5304	0	583.5304	245141.5245000011
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	4248.985000000005	0.0	0.0	0.0	0.0	29842.242199999808	12271.347363636325	19430.683636363658	47818.98724999996	6039.782350000007	177.23499999999936	35424.708833333374	23744.22355555558	15851.015499999992	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7657","main.cluster index_upperinput":"7657"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"7657","main.cluster index_upperinput":"7657"}	N/A	N/A	7.8534	0	0	N/A	21	7657	-1	21	753.5785	0	753.5785	348722.3409999997
